StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timing_first_click,timing_last_click,timing_page_submit,timing_click_count,familiarity_seen,familiarity_plot,familiarity_characters,clear_starting_point,inferring_context,built_interest_tension,clear_outcome,logical_flow,tension_beginning,tension_middle,tension_end,introduced_tension,resolved_tension,narrative_resolution,satisfactory_resolution,concluded_scene,episode_position,season_position,want_next_story,want_broader_context,watch_full_episode,read_comments,comments_purpose,comments_purpose_text,video_id
2025-10-01 12:26:17,2025-10-01 12:42:01,32.132.90.178,100,944,True,2025-10-01 12:42:02,R_7gAUvOz1sG1piTm,,,,,37.4405,-122.1478,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 13:58:12,2025-10-01 14:10:19,153.18.72.49,100,727,True,2025-10-01 14:10:19,R_50e8TkOJPpynLhL,,,,,37.4073,-121.939,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 14:00:52,2025-10-01 14:21:44,73.70.241.110,100,1252,True,2025-10-01 14:21:45,R_5ISSk1gkJOqWMRA,,,,,37.2125,-121.8641,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 14:35:50,2025-10-01 14:51:58,207.62.246.40,100,967,True,2025-10-01 14:51:58,R_7D2KsuI6ViEumVm,,,,,37.5505,-122.3277,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 15:32:37,2025-10-01 15:54:48,75.3.240.191,100,1331,True,2025-10-01 15:54:49,R_64eHIu5QAUOFmeM,,,,,37.3177,-121.938,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 20:48:18,2025-10-01 21:06:48,71.198.240.26,100,1110,True,2025-10-01 21:06:49,R_6V87D1NbtnABMkQ,,,,,37.4651,-122.143,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 22:21:14,2025-10-01 22:39:27,172.59.160.187,100,1092,True,2025-10-01 22:39:27,R_1xIWtOVysWwWYrD,,,,,37.3479,-121.8527,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-01 22:23:06,2025-10-01 22:51:42,73.231.188.231,100,1716,True,2025-10-01 22:51:43,R_5Ia3aSb4fFtIaul,,,,,37.3177,-122.0438,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 01:42:34,2025-10-02 02:03:00,73.15.176.127,100,1225,True,2025-10-02 02:03:00,R_3LSIfXypEqHF77r,,,,,37.3177,-121.938,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 01:58:51,2025-10-02 02:13:22,12.75.116.24,100,870,True,2025-10-02 02:13:22,R_6Oq4SOn9V0Sdk1Y,,,,,37.3209,-121.9126,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 01:51:50,2025-10-02 02:21:30,68.65.160.225,100,1779,True,2025-10-02 02:21:30,R_6ESYlWLKU6gxdQz,,,,,37.4333,-122.1878,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 02:04:15,2025-10-02 02:22:22,108.226.161.78,100,1087,True,2025-10-02 02:22:23,R_7zZyvIeviJQSAWU,,,,,37.3526,-121.9541,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 02:20:43,2025-10-02 02:32:06,107.136.6.21,100,682,True,2025-10-02 02:32:06,R_6IApjjtN8Pzc1aN,,,,,37.4446,-122.1835,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 12:46:46,2025-10-02 13:14:24,73.63.154.127,100,1658,True,2025-10-02 13:14:25,R_7cvarHyd9yl5BJT,,,,,37.359,-122.0866,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 14:45:47,2025-10-02 15:04:14,172.59.160.72,100,1106,True,2025-10-02 15:04:14,R_5hPWQ6n9NNyWNn2,,,,,37.3209,-121.9126,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 15:31:54,2025-10-02 15:49:37,147.185.47.163,100,1063,True,2025-10-02 15:49:37,R_3QzbkeYb1CUW3Vx,,,,,37.3698,-121.816,anonymous,EN,0,0,61.939,0,None of the above,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,71,80,81,Somewhat agree,Somewhat disagree,No,,No,Middle,Not sure,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,"See if other viewers had similar questions or confusion,Find out more context or background about the clip,Look for links to full episodes of the same series",-99,clip_3
2025-10-02 15:42:19,2025-10-02 16:03:55,73.223.207.11,100,1296,True,2025-10-02 16:03:55,R_7O33gzCoSF7SxAR,,,,,37.3177,-122.0438,anonymous,EN,0,0,73.776,0,None of the above,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,30,30,45,Somewhat agree,Somewhat agree,Yes,No,No,Not sure,Not sure,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,"Find out more context or background about the clip,Look for links to related content",-99,clip_3
2025-10-02 16:33:23,2025-10-02 16:48:30,108.255.195.135,100,906,True,2025-10-02 16:48:30,R_3IlpvdFlg1iMn0R,,,,,37.3897,-122.0832,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 16:45:01,2025-10-02 17:01:24,174.160.75.250,100,982,True,2025-10-02 17:01:25,R_5hbSqmpXUoesGkU,,,,,37.2821,-121.831,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 17:40:18,2025-10-02 17:55:51,146.74.94.117,100,932,True,2025-10-02 17:55:51,R_1tzNFcHui5dqzNn,,,,,37.4073,-121.939,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 17:40:17,2025-10-02 17:55:52,146.74.94.117,100,934,True,2025-10-02 17:55:52,R_5P4YczmZPH732hb,,,,,37.4073,-121.939,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 17:41:09,2025-10-02 17:56:39,146.74.94.117,100,929,True,2025-10-02 17:56:39,R_5albqoft0ahuAE3,,,,,37.4073,-121.939,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 17:46:40,2025-10-02 18:09:45,153.18.72.60,100,1384,True,2025-10-02 18:09:46,R_7G7mAdFHO2MSa2N,,,,,37.3793,-122.12,anonymous,EN,0.014,0.014,61.561,1,The larger series the clip is taken from,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,51,52,53,Somewhat agree,Somewhat agree,Yes,Yes,No,End,Middle,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Engage with fan reactions or humor,-99,clip_3
2025-10-02 19:13:09,2025-10-02 19:27:35,69.181.74.73,100,866,True,2025-10-02 19:27:36,R_7cdzGukrrXyOAT7,,,,,37.4446,-122.1835,anonymous,EN,65.509,65.509,66.05,1,None of the above,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,30,60,90,Strongly agree,Somewhat agree,No,,No,Middle,End,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Other,not interested in comment,clip_3
2025-10-02 20:21:35,2025-10-02 20:37:06,198.217.64.104,100,931,True,2025-10-02 20:37:07,R_70JORGujT15aKIh,,,,,37.8084,-122.2846,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 20:42:29,2025-10-02 20:55:05,99.46.140.115,100,756,True,2025-10-02 20:55:05,R_6qPa2F4PUq1iQ8z,,,,,37.3479,-122.0351,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-02 21:25:04,2025-10-02 21:43:07,73.202.212.22,100,1083,True,2025-10-02 21:43:08,R_7T2Q6QCyG78QvaF,,,,,37.3209,-121.9126,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 01:11:41,2025-10-03 01:33:02,209.184.121.103,100,1280,True,2025-10-03 01:33:02,R_7dRrWX5HhxuI5X4,,,,,36.0383,-115.1446,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 00:41:18,2025-10-03 01:53:23,99.100.27.207,100,4324,True,2025-10-03 01:53:23,R_1gikzyuiz7x52lE,,,,,37.4361,-121.8952,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 04:09:01,2025-10-03 04:27:55,162.225.203.79,100,1134,True,2025-10-03 04:27:56,R_6luJvFD9iBq0j9n,,,,,37.8203,-121.2804,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 09:19:54,2025-10-03 09:32:14,130.65.254.9,100,739,True,2025-10-03 09:32:14,R_67uIkb29sI0jZhn,,,,,37.3512,-121.8846,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 12:55:07,2025-10-03 13:06:02,75.80.234.205,100,655,True,2025-10-03 13:06:03,R_7P2lpaYo4DXROIA,,,,,34.1468,-116.0629,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 13:15:08,2025-10-03 13:32:12,99.44.172.52,100,1023,True,2025-10-03 13:32:12,R_7Y0IfkWxaSeJieJ,,,,,37.3698,-121.816,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 14:21:54,2025-10-03 14:42:17,107.194.158.43,100,1222,True,2025-10-03 14:42:17,R_5CWKDTRTtTHEahd,,,,,37.2507,-121.836,anonymous,EN,33.08,33.08,64.183,1,None of the above,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,20,68,68,Strongly agree,Somewhat agree,Yes,Yes,No,End,End,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,"Understand how others interpreted the clip,Find out more context or background about the clip",-99,clip_3
2025-10-03 14:35:43,2025-10-03 14:55:02,71.202.94.161,100,1159,True,2025-10-03 14:55:03,R_6EydukcwMAs8GmP,,,,,37.3897,-122.0832,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 15:10:28,2025-10-03 15:24:43,50.158.100.245,100,854,True,2025-10-03 15:24:43,R_6CDpVtdliXTLgjv,,,,,36.0409,-115.0829,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 15:47:15,2025-10-03 16:01:53,73.241.191.195,100,878,True,2025-10-03 16:01:54,R_7R2lX6ixknuFIaC,,,,,37.2507,-121.836,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 16:41:31,2025-10-03 17:04:28,97.206.1.173,100,1377,True,2025-10-03 17:04:29,R_5nN4lidWqc564oL,,,,,37.3698,-121.816,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 16:57:27,2025-10-03 17:12:12,99.49.114.117,100,885,True,2025-10-03 17:12:13,R_1vldvEGjiRphZRe,,,,,37.2507,-121.836,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 18:09:49,2025-10-03 18:22:39,67.188.33.9,100,770,True,2025-10-03 18:22:40,R_1gJNjFslHUVA7br,,,,,37.2995,-121.7578,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 18:36:41,2025-10-03 18:54:36,71.198.62.3,100,1074,True,2025-10-03 18:54:36,R_5M0YGFE1Kwu3gDn,,,,,37.3698,-121.816,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 19:20:57,2025-10-03 19:57:08,76.102.121.187,100,2171,True,2025-10-03 19:57:09,R_6vcdTLUhZn48gom,,,,,37.3512,-121.8846,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 21:07:20,2025-10-03 21:21:06,73.202.120.2,100,826,True,2025-10-03 21:21:06,R_7WYvItEK8T939IJ,,,,,37.3313,-121.8401,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-03 23:09:47,2025-10-03 23:35:09,71.204.182.217,100,1522,True,2025-10-03 23:35:10,R_5daXsDcP44ORzZH,,,,,37.472,-122.2312,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-04 01:11:02,2025-10-04 01:21:30,103.156.136.190,100,627,True,2025-10-04 01:21:30,R_4co21cNZZc7orxn,,,,,24.8591,66.9983,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-04 01:59:10,2025-10-04 02:23:50,73.241.4.38,100,1480,True,2025-10-04 02:23:50,R_14pqgTiejLnfC4F,,,,,37.3698,-121.816,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-04 16:10:35,2025-10-04 16:32:32,98.42.216.160,100,1316,True,2025-10-04 16:32:32,R_5PEQD09Q8QGuzEB,,,,,37.3767,-122.0198,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-04 20:20:40,2025-10-04 22:10:12,73.202.176.83,100,6572,True,2025-10-04 22:10:13,R_6EROK1GwCgt67L5,,,,,37.3859,-122.0882,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-04 18:43:11,2025-10-04 22:16:36,76.132.12.184,100,12805,True,2025-10-04 22:16:37,R_6f3pZTRHiMQgqn2,,,,,37.3526,-121.9541,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 00:03:39,2025-10-05 00:50:39,98.45.193.139,100,2820,True,2025-10-05 00:50:40,R_74UoWlWGQKzcdq1,,,,,37.3479,-122.0351,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 15:24:26,2025-10-05 15:36:55,185.81.124.161,100,748,True,2025-10-05 15:36:55,R_5fZevzozwrjlQEo,,,,,37.3388,-121.8916,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 15:54:05,2025-10-05 16:07:11,98.35.229.45,100,786,True,2025-10-05 16:07:12,R_763VJHqO7G1TsEm,,,,,37.3177,-122.0438,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 16:50:36,2025-10-05 17:15:06,168.150.102.218,100,1470,True,2025-10-05 17:15:07,R_3Vrb9qTmXzyWSoV,,,,,38.5559,-121.7391,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 19:19:50,2025-10-05 19:51:22,73.162.202.26,100,1891,True,2025-10-05 19:51:22,R_7tcj1P3FzkcHVC8,,,,,38.267,-122.044,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 21:41:48,2025-10-05 22:01:40,73.189.7.220,100,1192,True,2025-10-05 22:01:41,R_7gL9Awnq70fVbHk,,,,,37.5483,-121.9886,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-05 22:04:54,2025-10-05 22:28:39,76.223.253.202,100,1424,True,2025-10-05 22:28:39,R_6npgT8rLhKOiSg8,,,,,38.7883,-121.2366,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-06 13:37:10,2025-10-06 13:56:52,73.235.42.200,100,1181,True,2025-10-06 13:56:53,R_1zU6klBB7coNsUs,,,,,36.7637,-119.7602,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-06 16:50:33,2025-10-06 17:08:15,73.63.236.212,100,1062,True,2025-10-06 17:08:16,R_7oFFuVzouuzTOoK,,,,,37.5483,-121.9886,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-06 21:42:23,2025-10-06 21:58:22,73.15.244.9,100,959,True,2025-10-06 21:58:23,R_1PAMX3LqjTpkMfe,,,,,37.3793,-122.12,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-06 22:19:15,2025-10-06 23:01:59,107.196.97.94,100,2564,True,2025-10-06 23:02:00,R_7al2n2l1EusZH9v,,,,,37.6736,-122.0944,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-07 11:32:32,2025-10-07 11:51:42,73.92.76.228,100,1149,True,2025-10-07 11:51:42,R_3DvUcZO5iumWmOS,,,,,37.3793,-122.12,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-07 14:12:10,2025-10-07 14:27:32,99.100.24.195,100,922,True,2025-10-07 14:27:33,R_6DYkiTNisonAW48,,,,,37.722,-122.4774,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-10-07 15:24:07,2025-10-07 15:59:04,24.4.57.23,100,2096,True,2025-10-07 15:59:04,R_6Loa0oTlA6bs5ot,,,,,37.3974,-122.001,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_3
2025-09-25 14:24:07,2025-09-25 14:46:30,23.121.158.117,100,1342,True,2025-09-25 14:46:30,R_3q4zuFyKoQ703PA,,,,,37.3931,-121.962,anonymous,EN,0,0,74.478,0,None of the above,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,18,55,0,Strongly agree,Strongly agree,Yes,Yes,Yes,Not sure,Not sure,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Find out more context or background about the clip,-99,clip_30
2025-09-25 14:55:16,2025-09-25 15:15:05,76.102.60.247,100,1189,True,2025-09-25 15:15:06,R_7yg4aJrO6uAUuXt,,,,,37.3859,-122.0882,anonymous,EN,4.128,60.877,61.599,3,"This particular clip,The episode the clip is taken from,The larger series the clip is taken from",Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,30,90,20,Strongly agree,Somewhat disagree,Yes,No,No,Middle,Not sure,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,"Understand how others interpreted the clip,Engage with fan reactions or humor",-99,clip_30
2025-09-25 15:22:26,2025-09-25 15:33:02,107.3.178.73,100,635,True,2025-09-25 15:33:02,R_7IhMMGbXBjPlLuT,,,,,37.3177,-121.938,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 15:51:56,2025-09-25 16:10:58,99.103.131.146,100,1141,True,2025-09-25 16:10:59,R_5kcJ4rwUL56QlXj,,,,,37.3479,-122.0351,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 15:48:41,2025-09-25 16:39:08,12.200.58.2,100,3026,True,2025-09-25 16:39:09,R_6hzFWZKMrHdmZ3X,,,,,37.3512,-121.8846,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 16:27:07,2025-09-25 16:40:27,208.82.97.223,100,800,True,2025-09-25 16:40:28,R_5LeBJBLTxngIpvH,,,,,37.3209,-121.9126,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 17:00:23,2025-09-25 17:16:15,76.132.171.238,100,951,True,2025-09-25 17:16:15,R_5dAIv6WRTW5CXPH,,,,,37.2821,-121.831,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 19:47:26,2025-09-25 20:08:01,24.130.135.101,100,1235,True,2025-09-25 20:08:02,R_36CmphJdQF7bgMV,,,,,37.4152,-122.1224,anonymous,EN,0,0,60.899,0,None of the above,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,14,76,60,Somewhat agree,Somewhat disagree,Yes,Yes,Yes,Middle,Middle,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Engage with fan reactions or humor,-99,clip_30
2025-09-25 21:20:15,2025-09-25 21:46:44,99.162.150.24,100,1588,True,2025-09-25 21:46:44,R_3fZTKGkFO3D6wM6,,,,,37.4073,-121.939,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 22:37:57,2025-09-25 22:59:06,75.49.251.186,100,1269,True,2025-09-25 22:59:07,R_1YhXaauUEXRw7Jc,,,,,37.2566,-121.8889,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-25 23:00:39,2025-09-25 23:43:16,75.49.251.186,100,2556,True,2025-09-25 23:43:17,R_6kN6ATjsTXdhjmp,,,,,37.2566,-121.8889,anonymous,EN,0,0,325.951,0,None of the above,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,16,27,6,Neither agree nor disagree,Somewhat agree,Yes,Yes,No,Middle,Not sure,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Find out more context or background about the clip,-99,clip_30
2025-09-26 00:11:58,2025-09-26 00:29:42,72.159.151.127,100,1064,True,2025-09-26 00:29:42,R_1g9ZqYGoImKwRnb,,,,,34.0544,-118.244,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 04:53:11,2025-09-26 07:14:22,97.206.229.124,100,8471,True,2025-09-26 07:14:23,R_6QRHP9CMUvzhTkT,,,,,37.7852,-122.3874,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 07:42:00,2025-09-26 07:56:51,97.206.229.124,100,891,True,2025-09-26 07:56:52,R_5Nfu9U5OJNWbZvf,,,,,37.7852,-122.3874,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 09:51:45,2025-09-26 10:04:35,76.132.150.251,100,769,True,2025-09-26 10:04:36,R_3rp8oVA2iXVVcfz,,,,,37.4446,-122.1835,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 15:09:54,2025-09-26 15:34:54,174.194.192.143,100,1499,True,2025-09-26 15:34:54,R_71iHp4y9ei1EYq0,,,,,37.6403,-122.0667,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 16:45:35,2025-09-26 17:00:26,73.158.109.149,100,890,True,2025-09-26 17:00:27,R_7EO3dGTxidVudP3,,,,,37.7183,-122.4103,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 21:50:38,2025-09-26 22:09:32,75.37.199.36,100,1133,True,2025-09-26 22:09:32,R_1aKMDFwtKDpDQW5,,,,,37.2507,-121.836,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-26 22:11:23,2025-09-26 22:27:13,174.160.52.160,100,949,True,2025-09-26 22:27:13,R_373lI1RfzDLTbbz,,,,,37.2941,-121.8996,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 12:45:08,2025-09-27 13:08:07,73.63.231.167,100,1378,True,2025-09-27 13:08:07,R_5Nf9xnHZ7ydhwUV,,,,,38.2452,-122.1395,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 14:01:19,2025-09-27 14:13:23,199.181.255.149,100,723,True,2025-09-27 14:13:23,R_6oH1p5sOFCoIcAY,,,,,37.3767,-122.0198,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 14:20:41,2025-09-27 14:53:46,24.6.195.93,100,1985,True,2025-09-27 14:53:47,R_5M9BuhsT3uJWdvq,,,,,37.3974,-122.001,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 14:35:27,2025-09-27 15:17:16,24.6.38.113,100,2508,True,2025-09-27 15:17:17,R_60LL5avBsLJd8Xv,,,,,37.386,-122.0144,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 16:22:14,2025-09-27 17:45:38,24.23.142.5,100,5003,True,2025-09-27 17:45:38,R_6r8li5eegLBZUJI,,,,,37.4361,-121.8952,anonymous,EN,0,0,61.461,0,None of the above,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,50,80,70,Somewhat agree,Somewhat agree,Yes,Yes,Yes,Middle,Middle,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,"Understand how others interpreted the clip,Find out more context or background about the clip",-99,clip_30
2025-09-27 17:26:34,2025-09-27 17:47:48,73.158.60.84,100,1274,True,2025-09-27 17:47:49,R_1FZdQCmwMn0oVdD,,,,,37.5659,-122.3661,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 01:08:22,2025-09-27 21:18:44,73.70.236.6,100,72622,True,2025-09-27 21:18:44,R_3xOjI0o8whC1Djz,,,,,37.7562,-122.4866,anonymous,EN,0,0,59.196,0,The larger series the clip is taken from,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,20,49,100,Strongly agree,Strongly agree,Yes,Yes,Yes,End,Not sure,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Engage with fan reactions or humor,-99,clip_30
2025-09-27 21:55:27,2025-09-27 22:26:20,67.169.66.224,100,1852,True,2025-09-27 22:26:20,R_5tg8jb2wMQswZnv,,,,,37.26,-121.9173,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-27 22:14:07,2025-09-27 22:43:36,99.103.131.218,100,1768,True,2025-09-27 22:43:36,R_6ypl8cR6f8BvIr7,,,,,37.3479,-122.0351,anonymous,EN,0,0,62.755,0,None of the above,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,1,1,1,Strongly disagree,Neither agree nor disagree,No,,No,Beginning,End,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,"Find out more context or background about the clip,Engage with fan reactions or humor",-99,clip_30
2025-09-28 00:27:50,2025-09-28 00:42:57,74.253.6.60,100,906,True,2025-09-28 00:42:57,R_5FtZiVMkmhZvpOB,,,,,47.6109,-122.3303,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-28 01:38:20,2025-09-28 02:48:57,172.15.56.229,100,4237,True,2025-09-28 02:48:58,R_5ZWWxWia1bI1Nk4,,,,,38.5347,-121.4442,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
2025-09-28 09:51:12,2025-09-28 10:08:44,24.6.215.56,100,1052,True,2025-09-28 10:08:45,R_6k6UKlfiljqGWGS,,,,,37.3479,-122.0351,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clip_30
